pair	NumResProt1	NumResProt2	AlignRate	DockQ_AFM	TMScore_AFM	RMSD_AFM	iRMSD_AFM	lRMSD_AFM	DockQ_ESM	TMScore_ESM	RMSD_ESM	iRMSD_ESM	lRMSD_ESM	DockQ_GD	TMScore_GD	RMSD_GD	iRMSD_GD	lRMSD_GD	DockQ_RD	TMScore_RD	RMSD_RD	iRMSD_RD	lRMSD_RD	DockQ_DD	TMScore_DD	RMSD_DD	iRMSD_DD	lRMSD_DD	DockQ_DDb	TMScore_DDb	RMSD_DDb	iRMSD_DDb	lRMSD_DDb	Domain	Date_after_train	AFM_Score	Ires_Precision	Ires_Recall
P19893_P55854	12	77	1.0	0.004	0.81535	1.06	29.305	86.79	0.01	0.8205899999999999	1.06	18.423	56.736999999999995	0.0	0.0	0.0	0.0	0.0	0.025	0.71832	1.83	13.405999999999999	32.861	0.037000000000000005	0.69348	2.04	11.078	26.338	0.0	0.0	0.0	0.0	0.0	Viruses	True	0.6401674549442087	0.3333332748538114	0.8260865973536533
O00459_Q99AU3	142	126	1.0	0.013000000000000001	0.49733	1.78	20.584	46.306000000000004	0.009000000000000001	0.50073	1.89	24.746	54.333	0.019	0.49241999999999997	2.61	17.672	36.718	0.10400000000000001	0.52841	3.91	6.837999999999999	18.769000000000002	0.009000000000000001	0.48331	1.5	22.535999999999998	55.143	0.028999999999999998	0.5911	2.33	15.036	29.410999999999998	Viruses	True	0.2673706774976168	0.0	0.0
P68036_Q8ZNR3	154	616	1.0	0.89	0.98931	1.01	0.733	2.134	0.006999999999999999	0.4968	4.63	23.305	67.28699999999999	0.013000000000000001	0.67337	4.17	14.835999999999999	49.463	0.006	0.66595	3.98	23.489	71.05199999999999	0.005	0.66705	4.01	29.023000000000003	79.1	0.035	0.81017	1.0	7.037999999999999	32.959	Bacteria	False	0.8745094636852354	0.7142855102041399	0.4807691383136272
P01892_Q9Q0U7	274	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059000000000000004	0.9112899999999999	1.65	5.022	26.372	0.057	0.91485	1.6	5.055	26.789	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.2411042977871292	0.4999996875001953	0.3199998720000512
P52630_Q32ZE1	619	599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.51163	3.1	20.465	62.128	0.004	0.47752	1.99	30.24	90.50200000000001	0.005	0.4895	2.31	22.755	86.14200000000001	0.003	0.50779	0.0	35.95	97.494	Viruses	True	-1.0	-1.0	-1.0
O60502_Q0TR53	7	577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.97191	0.77	10.141	36.198	0.0	0.0	0.0	0.0	0.0	Bacteria	False	0.24897447479454	0.0	0.0
B0B9A0_P0CG47	250	75	0.988	0.015	0.75322	1.02	17.302	43.243	0.02	0.68513	1.63	14.04	37.825	0.09300000000000001	0.77241	1.78	6.112	20.012	0.008	0.74512	1.23	19.729	62.993	0.008	0.74851	0.89	20.456	60.156000000000006	0.149	0.8307	2.07	6.8629999999999995	12.93	Bacteria	False	0.5521466093267345	0.7083331857639196	0.7234041014033826
P26664_Q7Z434	163	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	-1.0	-1.0	-1.0
P20963_P31818	15	114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.88636	0.0	12.292	28.705	Viruses	False	0.3792363159546657	0.0	0.0
P08603_Q9JXV4	123	245	0.9520000000000001	0.017	0.67325	1.21	18.621	39.882	0.015	0.54411	3.03	22.353	40.836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.68916	1.13	27.994	57.531000000000006	0.011000000000000001	0.65384	1.02	19.823	51.163000000000004	Bacteria	False	0.27810812026911197	0.3333329629633745	0.0365853613920291
P62820_Q7BU69	171	345	0.998	0.9	0.96514	0.78	0.5479999999999999	1.744	0.006999999999999999	0.4011	4.47	20.346	69.866	0.006999999999999999	0.62125	1.49	20.174	65.847	0.017	0.6265	1.6	16.475	46.413000000000004	0.008	0.62464	1.34	20.295	60.961000000000006	0.047	0.74283	2.26	17.523	28.146	Bacteria	False	0.8286809020343981	0.7611939162397142	0.7183097579845411
Q06124_Q9RF15	206	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	False	0.2323531957063136	0.0	0.0
P01857_P04488	205	171	0.0	0.0	0.0	0.0	0.0	0.0	0.006999999999999999	0.51545	1.85	25.676	66.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.55253	1.26	15.364	50.07899999999999	Viruses	False	0.2873678988040522	0.0	0.0
P23827_P48740	137	34	0.769	0.09300000000000001	0.60277	1.5	61.513999999999996	74.84899999999999	0.008	0.34276999999999996	1.97	54.42100000000001	55.225	0.0	0.0	0.0	0.0	0.0	0.011000000000000001	0.34719	1.47	29.094	47.228	0.016	0.37319	2.5	28.41	39.326	0.012	0.6366	0.0	17.13	48.924	Bacteria	False	0.7332072201041727	0.3437499462890708	0.4150942613029695
P01130_P0C2X0	37	408	0.995	0.001	0.9047700000000001	0.98	66.58800000000001	175.94099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009000000000000001	0.90474	0.71	20.930999999999997	56.61600000000001	0.015	0.91704	0.0	16.625999999999998	43.025	Viruses	False	0.2545282583672973	0.0	0.0
P63000_P74873	179	360	0.998	0.895	0.98214	1.16	0.628	2.252	0.011000000000000001	0.4133	1.83	15.72	52.952	0.01	0.5856100000000001	1.75	16.718	56.463	0.006999999999999999	0.57975	2.05	20.028	69.527	0.005	0.58965	1.58	24.561	77.328	0.006999999999999999	0.66667	0.0	22.684	66.03399999999999	Bacteria	False	0.8884560954833379	0.3299999670000033	0.6734692503123979
O00571_P68466	9	144	0.986	0.003	0.8939799999999999	1.05	32.161	104.46600000000001	0.015	0.30935	4.37	14.530999999999999	45.913000000000004	0.0	0.0	0.0	0.0	0.0	0.027999999999999997	0.7729699999999999	2.59	10.027000000000001	32.866	0.054000000000000006	0.77856	2.6	6.972	23.228	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.4469852801008186	0.1111110864197585	0.1612902705515256
O57173_Q16611	135	21	0.978	0.039	0.82786	0.83	11.433	25.614	0.040999999999999995	0.6342399999999999	1.82	11.394	24.658	0.039	0.66365	2.17	13.388	31.706999999999997	0.022000000000000002	0.71505	1.9	14.777999999999999	35.339	0.015	0.71165	1.99	17.176	42.288999999999994	0.132	0.88734	0.73	6.898	16.803	Viruses	False	0.2456193567160928	0.1999999500000124	0.2162161577794168
P30685_Q1HVF7	276	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.9254399999999999	1.33	8.161	28.09	0.053	0.92537	1.33	6.93	23.721	0.017	0.92638	1.32	12.567	43.545	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.2424248821572878	0.2499999305555748	0.310344720570786
Q14653_Q99FX5	234	10	1.0	0.011000000000000001	0.93379	1.34	17.682000000000002	52.986999999999995	0.028999999999999998	0.8917700000000001	1.82	11.03	31.537	0.0	0.0	0.0	0.0	0.0	0.042	0.8901600000000001	1.77	9.568	25.272	0.038	0.8950799999999999	1.7	10.187000000000001	26.656	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.3819819808785876	0.4782606616257993	0.523809274376536
C5MK56_P03211	276	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013000000000000001	0.95604	0.48	14.535	50.794	0.017	0.9595299999999999	0.3	12.645999999999999	44.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.4463834033136331	0.0882352811418704	0.1874999414062683
P01892_Q3KSU1	276	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.23310771765212	0.1999998000002	0.0799999680000128
H6A3H4_P40198	358	108	0.998	0.8079999999999999	0.9860899999999999	1.01	1.159	1.5719999999999998	0.006	0.63894	3.4	24.005	72.003	0.012	0.74136	0.77	19.458	49.406000000000006	0.077	0.8052	1.94	11.385	17.79	0.0	0.0	0.0	0.0	0.0	0.006	0.76471	0.0	21.695	69.546	Bacteria	False	0.6261455179614344	0.7407406035665548	0.6896550535077494
P02751_Q53971	93	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	False	-1.0	-1.0	-1.0
Q30154_Q8NKX2	180	205	0.94	0.076	0.57925	2.12	6.91	43.711999999999996	0.006999999999999999	0.29844	3.66	19.274	70.848	0.006999999999999999	0.52954	1.12	19.838	65.867	0.005	0.52587	0.8	21.564	81.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	False	0.2847713568353526	0.4242422956841528	0.4999998214286352
P62805_P75960	8	215	0.982	0.20800000000000002	0.9324899999999999	1.31	2.818	11.179	0.092	0.9204600000000001	1.49	4.627	18.136	0.0	0.0	0.0	0.0	0.0	0.028999999999999998	0.9273899999999999	1.21	9.277999999999999	33.236999999999995	0.201	0.93275	1.2	3.0380000000000003	10.282	0.0	0.0	0.0	0.0	0.0	Bacteria	True	0.3698595029173323	0.3749998828125366	0.5714282993198575
B1EF49_P0CG48	178	75	0.996	0.7490000000000001	0.9425600000000001	1.54	1.2830000000000001	2.6060000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018000000000000002	0.69804	0.0	13.573	40.785	Bacteria	True	0.430958679716281	0.1058823404844305	0.2571427836734903
P18465_Q1KW74	273	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.5738335853102919	0.0792079129497115	0.2499999218750244
P03406_P06241	107	58	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.3355	0.66	14.692	28.61	0.026000000000000002	0.60244	1.28	14.1	31.858	0.016	0.60268	0.96	17.092	42.223	0.034	0.61255	1.87	11.905	27.406999999999996	0.13	0.66092	0.9	2.575	21.344	Viruses	False	-1.0	-1.0	-1.0
P01024_Q89859	1543	240	0.516	0.019	0.3181	7.45	24.622	35.893	0.016	0.31876	7.06	19.698	41.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037000000000000005	0.7984399999999999	0.79	44.24	78.367	Viruses	False	0.2837526982673315	0.4999975000124999	0.0090090081973866
P03182_Q16611	153	23	1.0	0.04	0.8529899999999999	0.74	10.972999999999999	25.396	0.038	0.83385	0.96	11.231	25.963	0.03	0.60148	3.54	12.279000000000002	29.695999999999998	0.013999999999999999	0.60768	3.53	17.823	44.066	0.013000000000000001	0.60154	3.64	19.133	46.978	0.095	0.8693200000000001	0.0	6.819	15.952	Viruses	False	0.7052002884001588	0.1249999687500078	0.1315789127423913
P01834_Q51918	106	57	1.0	0.004	0.38436	0.71	33.760999999999996	85.251	0.008	0.38518	0.87	30.354	58.903999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.77818	0.0	16.894000000000002	41.406000000000006	Bacteria	False	0.401339483937189	0.0	0.0
P12504_Q15369	35	96	1.0	0.7909999999999999	0.97057	0.85	1.1440000000000001	2.267	0.925	0.9782700000000001	0.6	0.584	0.764	0.059000000000000004	0.7539	1.35	4.956	26.423000000000002	0.022000000000000002	0.79197	0.96	8.337	45.126000000000005	0.079	0.79773	0.98	4.244	22.299	0.1	0.8173699999999999	1.34	7.44	17.135	Viruses	False	0.817505930964317	0.8529409256056101	0.4915253404194338
P0DP23_Q5ZTK6	127	742	0.9620000000000001	0.45	0.9802700000000001	1.01	4.3839999999999995	7.624	0.008	0.41233000000000003	5.15	24.261	61.3	0.052000000000000005	0.90864	1.53	13.003	20.865	0.024	0.86639	1.14	18.082	35.552	0.017	0.86716	1.27	23.153000000000002	44.091	0.011000000000000001	0.88284	0.47	24.453000000000003	50.195	Bacteria	True	0.9319639568208932	0.5566037210751207	0.5514018176259984
P61006_Q5ZWZ3	170	379	1.0	0.7490000000000001	0.9615	1.72	1.3980000000000001	2.495	0.128	0.6449699999999999	4.38	11.957	20.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.7870699999999999	2.63	12.446	20.982	Bacteria	False	0.8150648065469112	0.5399999460000053	0.7012986102209596
O95484_P01558	182	122	0.983	0.807	0.94932	1.41	1.225	1.327	0.027999999999999997	0.60535	2.38	16.152	29.494	0.006	0.58099	0.77	26.671	67.757	0.005	0.58534	0.51	31.583000000000002	76.167	0.009000000000000001	0.5876399999999999	0.31	24.67	54.888999999999996	0.022000000000000002	0.59645	1.02	11.604000000000001	36.65	Bacteria	True	0.6894185589292098	0.799999840000032	0.5714284897959301
O60563_P04608	247	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.81318	1.81	9.798	19.242	0.044000000000000004	0.8251700000000001	1.78	14.305	26.889	0.016	0.80037	1.39	19.241	40.707	0.011000000000000001	0.8331	0.26	21.906	49.28	Viruses	False	0.6090740496639696	0.6249999131944565	0.6716416907997476
M4STU1_P05161	319	77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.8327899999999999	1.85	9.888	18.175	0.015	0.7863	0.89	16.057000000000002	44.576	0.024	0.7916	1.13	15.200999999999999	32.728	0.023	0.80491	0.2	14.657	34.417	Viruses	False	-1.0	-1.0	-1.0
O19626_P03211	276	11	0.996	0.374	0.92396	1.3	1.227	8.384	0.016	0.85057	2.35	8.498	62.839	0.0	0.0	0.0	0.0	0.0	0.053	0.96775	0.64	5.555	26.809	0.03	0.97135	0.51	7.441	36.23	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.5804170170435694	0.0588235207612469	0.1290322164412205
E5D8F2_Q6ZTQ4	748	108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.69995	0.25	21.057	54.357	Viruses	True	-1.0	-1.0	-1.0
P01730_Q49DS8	181	134	0.8959999999999999	0.627	0.69211	1.64	1.504	4.381	0.003	0.36462	1.32	37.733000000000004	89.661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.6268	0.0	31.104	78.256	Viruses	False	0.7607211216972292	0.7142855442177275	0.6666665185185514
P00588_Q99075	518	41	1.0	0.83	0.99087	0.83	1.02	0.98	0.011000000000000001	0.34681999999999996	5.19	19.233	50.652	0.027999999999999997	0.9128700000000001	0.99	10.655999999999999	32.216	0.047	0.9148200000000001	1.13	8.294	24.27	0.036000000000000004	0.9186	1.07	9.576	28.103	0.201	0.95136	0.9	5.976	12.238	Viruses	False	0.7644908421251189	0.4814814220393306	0.6964284470663487
P02787_Q9K0U9	676	857	0.895	0.034	0.77945	2.59	18.158	27.971	0.006	0.50679	4.84	30.098000000000003	69.42399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.71343	1.27	21.705	47.06399999999999	Bacteria	False	0.429000812191644	0.4590163181940461	0.2105262999604285
P01892_Q692E0	275	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.6260608454820806	0.0	0.0
P30466_Q3KSS8	276	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.9656299999999999	0.5	6.79	27.198	0.075	0.96647	0.46	5.334	21.559	0.046	0.9699	0.28	6.723	27.133000000000003	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.2012314706167607	0.2127659121774655	0.3448274673008733
P61077_Q99PZ6	145	171	0.997	0.9	0.98477	0.82	0.637	2.294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	False	0.840437563047665	0.7222220216049939	0.7428569306123055
P03077_P08575	3	569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.2618863596566474	0.1666663888893518	0.0909090082645379
G9HS63_Q6N089	11	201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Viruses	False	0.2720655093231825	0.0	0.0
P51681_Q70145	313	398	0.909	0.001	0.4679	2.41	59.099	154.276	0.002	0.40301	2.0	32.341	119.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011000000000000001	0.58208	1.98	20.798000000000002	50.8	Viruses	True	0.2929944030541248	0.0714285612244912	0.0581395281233106
O43521_Q9DHU6	22	137	0.9640000000000001	0.758	0.82642	1.56	1.3880000000000001	3.408	0.032	0.70338	1.3	13.593	28.096	0.7340000000000001	0.79801	1.67	1.5419999999999998	4.542	0.364	0.75755	1.68	3.0060000000000002	6.943	0.063	0.7217600000000001	1.75	9.017000000000001	19.338	0.025	0.86164	0.0	14.302	32.51	Viruses	True	0.7898097811745092	0.3690475751133839	0.8857140326531334
A0A0E8IWL6_P69905	332	141	0.987	0.701	0.95299	1.78	1.845	3.205	0.008	0.38832	3.12	27.266	59.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.7536	1.75	19.179000000000002	28.054000000000002	Bacteria	True	0.8495695411659999	0.39393935414753994	0.6842104062788761
P01903_P0A0M0	180	212	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.4351	3.58	12.448	68.169	0.025	0.5443	1.9	7.0889999999999995	47.208	0.006999999999999999	0.53625	0.67	17.999000000000002	73.433	0.008	0.53746	0.57	18.167	66.899	0.01	0.54082	0.0	13.975999999999999	62.658	Bacteria	False	-1.0	-1.0	-1.0
